population,x,y
IDHmut_TP53mut,123.90762767889368,-59.44099425756765
IDHmut_TP53mut,170.13658833011166,-107.72629743632164
IDHmut_TP53mut,173.50222783244826,110.60435307552154
IDHmut_TP53mut,68.69841199140215,30.083513653170872
IDHmut_TP53mut,223.28321043453593,37.1410682065033
IDHmut_TP53mut,142.08805847534103,105.41891309288403
IDHmut_TP53mut,227.5630791847965,-47.43250999864674
IDHmut_TP53mut,252.62646696800869,87.61347437895967
IDHmut_TP53mut,115.5998180420019,114.79928037933982
IDHmut_TP53mut,290.87433586447423,50.73626722075761
IDHmut_TP53mut,313.2964529904843,29.34483131551077
IDHmut_TP53mut,113.73706283422621,27.78750774663008
IDHmut_TP53mut,117.68402986485033,87.35488007355123
IDHmut_TP53mut,246.3730978533367,15.442869510593816
IDHmut_TP53mut,261.03488852008,21.830919241353016
IDHmut_TP53mut,83.20558741386627,57.878081510955546
IDHmut_TP53mut,285.8104969221032,112.82850372866
IDHmut_TP53mut,194.6575183684335,-165.10463948946418
IDHmut_TP53mut,215.93910919788723,-37.631494731266116
IDHmut_TP53mut,193.41816876373403,85.75694516562774
IDHmut_TP53mut,122.38262401243169,-39.21115290279869
IDHmut_TP53mut,185.393034771429,-110.67198357043847
IDHmut_TP53mut,131.40693419390138,116.86375588827269
IDHmut_TP53mut,225.94803533808513,94.48286029001456
IDHmut_TP53mut,209.5289253810974,88.44670919793013
IDHmut_TP53mut,267.6052388164572,-70.35460655549866
IDHmut_TP53mut,109.88226346521982,-32.593020301262115
IDHmut_TP53mut,152.93788582568465,26.627077092814964
IDHmut_TP53mut,163.64858719981257,16.038057909578168
IDHmut_TP53mut,216.49238760686353,119.22163215030503
IDHmut_TP53mut,298.349972320882,25.4762428772167
IDHmut_TP53mut,200.32038134832294,-150.3758451040813
IDHmut_TP53mut,161.59828847862755,151.40302851964898
IDHmut_TP53mut,228.56082338146638,-81.58622459413002
IDHmut_TP53mut,243.2706285765063,-25.155573628276553
IDHmut_TP53mut,257.6618688387843,-109.37539011052424
IDHmut_TP53mut,105.87757787482018,127.20696247033132
IDHmut_TP53mut,145.24724042452732,-3.9229892859713202
IDHmut_TP53mut,133.50000330360353,-72.02920372906179
IDHmut_TP53mut,232.91027654142835,67.90251957661484
IDHmut_TP53mut,188.13467560050987,-95.6100985626932
IDHmut_TP53mut,129.4027871424352,-114.7063812699097
IDHmut_TP53mut,170.9851473486651,-53.24599749146468
IDHmut_TP53mut,106.780640674045,-63.30537132316052
IDHmut_TP53mut,167.38621825642443,30.72317798538842
IDHmut_TP53mut,229.73665108978912,-32.17549116960098
IDHmut_TP53mut,80.1092391722508,-18.97349704410031
IDHmut_TP53mut,307.9573508266795,-5.78960676384
IDHmut_TP53mut,237.5415185782262,-93.14613378311502
IDHmut_TP53mut,102.8439759868965,35.4078144991506
IDHmut_TP53mut,277.5732773307106,55.39610733106186
IDHmut_TP53mut,107.8097139991309,-100.89357235246516
IDHmut_TP53mut,56.72248358935235,-31.083613767246383
IDHmut_TP53mut,264.2681009857975,-49.19972081728863
IDHmut_TP53mut,131.52672097463451,-47.64253387222051
IDHmut_TP53mut,147.00821830870677,-39.98437236978819
IDHmut_TP53wt,-163.2463267600829,-107.6067580615526
IDHmut_TP53wt,-188.40137678859782,82.87218582321073
IDHmut_TP53wt,-163.63141585166835,-71.01381218980235
IDHmut_TP53wt,-210.0617975831581,82.76479666572475
IDHmut_TP53wt,-170.33899243399168,-93.17782237701118
IDHmut_TP53wt,-103.43852652685952,7.8713132772544245
IDHmut_TP53wt,-216.7258584961441,-62.65461510625941
IDHmut_TP53wt,-230.96439712109378,6.3644624415545215
IDHmut_TP53wt,-170.67207509172763,35.38863301354833
IDHmut_TP53wt,-202.21980210120327,-91.42514398351668
IDHmut_TP53wt,-122.40261393310502,-17.5884071414354
IDHmut_TP53wt,-227.64013087372686,-119.90876096442199
IDHmut_TP53wt,-144.10343371022012,65.36093212198809
IDHmut_TP53wt,-177.6332320652354,-78.7724677620228
IDHmut_TP53wt,-179.8788297542981,-122.62488779504734
IDHmut_TP53wt,-138.30102645906024,-13.516954264757008
IDHmut_TP53wt,-243.86823561314242,52.196943794547416
IDHmut_TP53wt,-291.1328255196295,90.48788500161963
IDHmut_TP53wt,-217.98780968424524,-90.54945579462311
IDHmut_TP53wt,-218.6883072248823,-34.65718733882392
IDHmut_TP53wt,-86.29962800004,-59.47883259860958
IDHmut_TP53wt,-185.01631309837316,10.498725951055556
IDHmut_TP53wt,-180.0446780513056,-16.67808040660371
IDHmut_TP53wt,-155.3900964693454,38.048348746038705
IDHmut_TP53wt,-186.17474732380592,35.67976971012854
IDHmut_TP53wt,-290.0277873614778,-81.36431991918205
IDHmut_TP53wt,-224.93219180615438,-49.135622267646276
IDHmut_TP53wt,-116.16643363333895,-49.61514917222223
IDHmut_TP53wt,-140.73947344911238,-85.52051893008966
IDHmut_TP53wt,-220.5375004662218,-5.159294300062134
IDHmut_TP53wt,-158.34402639231115,86.03179542915991
IDHmut_TP53wt,-308.1821696954017,-31.618671702695067
IDHmut_TP53wt,-259.32502409717216,49.85671575291661
IDHmut_TP53wt,-100.80726065362718,23.41754990641898
